Date,LUMSTRUU,LT09STAT,WGBI,EMUSTRUU,TWEXB,SPGSCI_PM,SPGSCI_Gra,SPGSCI_O,LCB1TRUU,MSCI_EXUS,MSCI_EM,R1000,R200,FTSE_REIT,VIX,PUT,PUTY,CLL,BFLY,BXM,BXY,CLLZ
1995-05-31,0.025777279606379287,0.03437221818299831,0.02249678600260622,0.07288788758669103,0.001165789129575298,-0.01781221226706865,0.04021369116828243,-0.0707005726290976,0.04117377520207084,-0.016731055135085257,0.044045477174914555,0.02942733138551888,0.01016873934195708,0.029048937040450827,0.3120750248587546,0.012361097444875353,0.0037347880909578057,0.03318059151502421,-0.008477721443369071,0.016967667883897274,0.0280006919291488,0.028079796366088955
1995-06-30,0.0010592108073231446,0.0032457378714890748,0.0012443157404243973,0.002294750438430135,-0.00615065536750833,-0.011502234492088453,0.10817947272782827,-0.0790339006546374,0.005099282345821489,-0.02240458029783483,-0.0036967290374838226,0.01951714374030591,0.04459475382832957,0.007578453131623807,-0.0839827653748019,0.00856660642516794,0.0034601321649775007,0.04068500945053704,-0.03832051863249526,0.016083729934779536,0.02571449287839245,0.02525752133258734
1995-07-31,-0.002867969621819322,-0.008307552468841135,-0.002232429588074079,0.013072018962710414,-0.0012733386553742754,-0.0038919242595091713,0.026099934317951316,0.01792774104668117,-0.007301339211486414,0.05285525239453127,0.01619520619937148,0.03152799627777196,0.05059260294676285,0.0033944429572442137,0.2862053498354771,0.0034555228249140823,0.0010084769475170305,-0.015905287132626962,0.04169703060234488,0.006830376213451282,0.003649577879653549,0.0035697880130270785
1995-08-31,0.005707537568277387,0.006935817968678317,-0.03954823860732218,0.011845909256506032,0.02621574413508338,0.00010971961096384666,0.008559910379817902,0.024242459714877623,0.011654093899078595,-0.04335158688147397,-0.02983906842608723,0.00016589639439431453,0.014462881018602722,0.0002682794372292586,-0.3840136737696569,0.013900323708825458,0.004058525624302695,0.03217687493871659,0.005423459928336007,0.02021765882177387,0.03437346453058884,0.030287577224871062
1995-09-30,0.0043668349086698945,0.005148716813913523,0.017688510000610558,0.028751734569511946,-0.006936405931834066,-0.005139275548670041,0.05318522853977753,-0.00013739370828866164,0.00785215713308032,0.012714327383160265,-0.010524877900674794,0.034180669446541696,0.01192843981416368,0.0092976082565584,0.20128503639252676,0.0032510043086843507,-0.0005562353409712196,-0.0015109893640575644,-0.007116567403114057,-0.007598793755988505,-0.008772973337480389,-0.011605238539055497
1995-10-31,0.004247884416858337,0.010730928766359144,0.0028090010346756983,-0.020320380965385427,0.006597216809934741,-0.015227336859748412,0.029968508395577506,0.015548764165668028,0.004130260203470651,-0.0325426450242696,-0.04463569819634747,-0.01060148199007141,-0.05128336053702134,-0.03483847467648105,-0.07973670579132688,0.003933973071516998,0.0004792034659909976,0.006188081028574683,-0.000708363002902071,0.0044807128707335135,0.009305171979492651,0.007135749791174176
1995-11-30,0.007173797458008485,0.011185498471468942,0.007056697173966988,0.029039740256085675,0.009885777991523983,0.0038376435563209,-0.001662430374164409,0.04159572339940372,0.014492941693636154,0.022265442095092965,-0.023160009459802695,0.036833485965907777,0.03559451870632826,-0.002204389190222325,-0.16435142223031013,0.01236275547436001,0.005406047938459253,0.015566244179227619,0.014729931284142236,0.010394277065072673,0.016611453529130203,0.014480320380969566
1995-12-31,0.007624332133641678,0.009424173937011709,0.005629713578255859,0.061636014880243443,0.0016388090925574614,-0.010319663046006407,0.054456179351149735,0.08586180840362069,0.011981326083677048,0.03228415836733977,0.03681826835195995,0.008557257580188212,0.019670568112069072,0.0444998821508477,-0.06530630983606066,0.003600076247641154,-0.0006108649862028885,0.021040375398686115,-0.01606732426064637,0.009396958465099654,0.018945126397062112,0.018299418114042103
1996-01-31,0.0033368119476237185,0.002115949262315066,-0.016584955352638615,0.07449244140502204,0.008974570788490198,0.048730046804749697,0.0017618223028105767,-0.07807227821899645,0.001264898326478003,0.0004044500943609355,0.06361804659228223,0.026275463193694535,-0.0059821112260440715,0.008713398907450973,-0.21477032501610113,0.03430469061243944,0.019168981082342707,0.08313303626647817,-0.02027324160265075,0.04659805839750487,0.06643681313392237,0.05847876872799272
1996-02-29,-0.01233147184843067,-0.024683504249529448,-0.009103406543381678,-0.04987546383872797,-0.00867554860035743,-0.021506500029299606,-0.0025672389140734943,0.11835036005133762,-0.02679543830966655,-0.0024009603034467115,-0.021679948991888513,0.006677496977644614,0.02537092914254823,0.0021779682993995336,0.1364136286394269,0.0018086247316693397,0.0016407130853989763,-0.019886917221590122,0.001445678363165768,-0.002704744616635818,-0.004514676745659366,-0.005955942250755041
1996-03-31,-0.007602182524289146,-0.012666000419872703,-0.005387693222667552,0.010995223949192022,-0.0037561716482907505,-0.011063147092402432,0.012690749568815132,0.13431597919695598,-0.011566162213317605,0.015672981635711743,0.0019762485230581713,0.003225906740098633,0.01467259505948671,-0.012358807593622324,0.03352347991785891,0.013657981804059222,0.009048096767638372,-0.003601416510422264,0.033925773126505736,0.00978662829884876,0.005722974518180555,0.0019342350339608431
1996-04-30,-0.007434099057282396,-0.011032770495167543,-0.008607579316236848,0.03859417440050968,-0.0003912264954624928,-0.01930026475973906,0.10309304518595312,0.07662370141050284,-0.013076614731784876,0.023238830741012125,0.031170239462770408,0.009231940153864533,0.04663788643523201,-0.008653554144989214,-0.16983164879620896,0.02915820614773821,0.015522729629003144,0.037486882458497996,0.028980624734549258,0.035477309074388196,0.043837220276488884,0.03775756365213158
1996-05-31,-0.007090871572983765,-0.005793348440678458,-0.003934061535681351,0.006031807394010509,0.000991737465409574,-0.0014182021818511586,-0.019210381348956956,-0.030312458646015675,-0.00446780019222697,-0.0227009009236832,-0.011101267373031793,0.017181090681870535,0.033264010161738196,0.01429805758820987,0.263422774903327,-0.005474131921044739,-0.005888093489368103,0.028664320065417855,-0.02731109087416595,0.009612584494983853,0.018952568973946562,0.01639143963071623
1996-06-30,0.009679350695054656,0.008603643911687291,0.0038369978088220527,0.01959995119747085,-0.0005253603635967264,-0.039219553007265304,-0.12456918088972738,0.09406806291739365,0.011103644221907382,-0.0009613917883670225,0.00010786147706685987,-0.004479599249639265,-0.04731171363021608,0.005966601835764907,-0.26013013304112337,0.022252343978009438,0.013716669299730512,0.0006263430437166758,0.022601443540867853,0.015183686604633331,0.006810620020612317,0.001499921724584137
1996-07-31,-0.000727627668003091,-0.002020633415352466,0.014599263984267561,-0.0014489253942174167,-0.011842183598937194,0.025311295032445842,-0.09407335381156733,0.0052866681643831525,-0.0022164242033008226,-0.035466882644556025,-0.07716966126924303,-0.055459586865997876,-0.09680820246438776,-0.005717984060339881,0.03305469290990524,9.239272578053914e-05,0.002280531981431088,0.0019830064036577295,-0.015884108131163394,-0.005264286494740175,-0.0025305325903942954,-0.00793729940649596
1996-08-31,-0.00418551393285395,-0.00625890465444583,-0.00030873069421603807,0.02490534503069264,-0.0018925815356447694,-0.008731337017057817,0.01284021925081398,0.10670650791762742,-0.007018895690700414,-0.0017504234452101449,0.01971107712657758,0.020505784447883164,0.05079159423449464,0.027657844591278496,0.2915436210954696,-0.031428367950927544,-0.01484785921440411,-0.058122000218942683,0.005716328179695566,-0.028314147320040936,-0.04111962169050209,-0.0462163491918041
1996-09-30,0.01221497804958897,0.011912356385225566,-0.00033970643273650587,0.04292304789798896,0.003579502374722935,-0.036585964519624946,-0.08001999702722325,0.11407345097987857,0.01730706891591303,0.02101148861143623,0.002897598338971,0.048594532395261195,0.03249499509619491,0.010538280840973722,0.10595396134351595,0.01567340093200108,0.008121782527409168,0.02844953347931798,0.012725886988207702,0.024922526024266558,0.03169207052803355,0.03227200429373881
1996-10-31,0.015294973242039179,0.017603378931584972,0.014427925364680854,-0.006261058233404306,-0.0018071819827584039,-0.009049988809696041,-0.1423489120513516,-0.03153409496283368,0.023731739197240753,-0.012173130724258336,-0.03195878596693531,0.016366957014588193,-0.020802206211319993,0.01800678014822913,0.378771869686731,-0.01794500966822489,-0.006105531217612771,-0.01796991088264071,-0.024051786762268185,-0.019267416301138377,-0.02028811033808759,-0.015894224449846877
1996-11-30,0.010219092005444932,0.013188177123327108,0.009100778734536956,0.03607619820743456,-0.0041373381020855336,-0.01435739609310601,0.02146653568308058,0.01879915513891942,0.018225832311042484,0.03510889918728477,0.01146246510485911,0.0652478904151051,0.03517512018183444,0.032086323716209036,-0.07429196061794471,0.023575250812506898,0.011038881834668137,0.03199954596058617,-0.028303979810853273,0.00991844759765137,0.015225155918329455,0.015447768521837806
1996-12-31,-0.009858787647628028,-0.014962922188336933,-0.01274098703164626,0.0027945964647945656,0.0016412196567845974,-0.018649474398286073,-0.021212910219723803,0.10340791705435366,-0.01815293950383738,-0.019908527686978757,-0.0012445490711389265,-0.022622694520299965,0.019624579913457237,0.09055469071862862,-0.060884548071535746,0.015627239653959065,0.007866946685786896,0.006031966479137366,0.009959332252710732,-0.002436694482024818,0.010024471477504932,0.0006856460825179515
1997-01-31,0.00300785893388551,-0.003397913999234338,-0.03148285908959013,0.02782448060988136,0.0163788392949032,-0.05994651591535027,-0.005320900833394985,-0.052468162255200505,-0.001813726287037919,-0.037361251400477566,0.06084862658578247,0.05212429069191318,0.014487247674776021,0.0006945807880374914,-0.14975855390792375,0.03610036595246407,0.024679557841646615,0.04163930893691284,0.009160040920542881,0.04040085432176456,0.05435659928574013,0.04924155823366155
1997-02-28,-0.00046388689820740705,-0.0025689277182802655,-0.011321862624554506,0.012561668540558657,0.006022805645324196,0.056953357399101054,0.059568649119928783,-0.16774481945961023,0.001889094108505387,0.009947510947641739,0.03751214482546533,-0.0018164845704785847,-0.02952399243592163,-0.011941142365428595,-0.024114898978626252,0.009046583899419286,0.005134049419112713,0.022013705586365083,-0.00945114482505269,0.014821947563570618,0.018327818769347505,0.022402193056173768
1997-03-31,-0.013654315305880436,-0.015062480950948667,-0.011795870018198564,-0.0324057391315808,-0.00018421397733400964,-0.03939995705826853,0.05388915702268506,-0.001937308345225478,-0.019616629567940726,-0.004513822847403576,-0.03339469309941454,-0.05191317229121883,-0.05407478697376077,-0.009146531471476937,-0.3096614857093938,0.016633007876171585,0.025675664883247917,-0.0029746290183763355,-0.0015812416727761366,0.00854545395083537,0.013330194728461569,0.005586953991596372
1997-04-30,0.011430165200715523,0.009863249181365191,-0.013216508456539324,0.022187162729961303,0.010603323761899356,-0.04336353080272073,0.026460608931664936,-0.019590474378963607,0.010376600370109925,0.00041127040205007036,-0.006160243055890295,0.04711981068984152,-0.0026130450356468566,-0.03886029632877948,-0.10436109270677076,0.05863594175485019,0.051753693961282904,0.05045107045004638,0.027068516837510964,0.060288313171568936,0.06567221299757546,0.043186348870185125
1997-05-31,0.0049206678415087265,0.0037871456346641333,0.02199170048045618,0.026724768283588468,-0.023583828598785102,0.015220625996353689,-0.12000216177261652,0.028843799363951324,0.007290974716782876,0.05776361209160269,0.020761713246186315,0.05547060687910221,0.0993186977997766,0.01810828060551967,-0.034973521936654574,0.02014408066778839,0.014122602085239633,0.04605005504575421,0.004013626141415189,0.02186639046242861,0.029081014038597232,0.025322168625123792
1997-06-30,0.007824168098883082,0.007332208763672809,0.0080964401559997,0.017331415290149185,-0.0023638593539332745,-0.032337971993401535,-0.1541214896589679,-0.07367448037481028,0.01112449719968284,0.04705569718009131,0.046388872343779405,0.03548301849413667,0.03675938590450724,0.040428722667524924,0.14133063792365713,0.005223940046466261,-0.000619816232650389,0.02732351128055056,-0.030955240364265477,0.010820829010468797,0.010565571242057484,0.0241175175658259
1997-07-31,0.014499274631942116,0.02410980683072001,-0.01200055323205327,0.03988660315825516,0.01795670834741745,-0.022168389015093826,0.08551857774277354,0.005741120268215817,0.03306217148386857,0.012891964702306694,0.008738595024445833,0.07320254835052639,0.04038777395979506,0.020328823799088857,0.05150094420975902,0.030952112429806607,0.0149338163083821,0.03745179859533594,-0.012784384835366164,0.02612345487508057,0.04617191240306253,0.04776896350526919
1997-08-31,-0.006557552160946821,-0.014374401733318647,-0.004786001942414481,-0.01584411364016686,0.00252708139546717,-0.0061275206409228625,0.03498168948209958,-0.040465845345944294,-0.019303977369353707,-0.08194328899385375,-0.14162919088224105,-0.05398755068294793,0.017448646075178084,-0.013161623585287361,0.23484978085980007,0.003178337357026306,0.0017271667935684588,-0.04709445547922798,0.07042517363837168,-0.0024598930935543204,-0.020351419204570315,-0.04477036209613566
1997-09-30,0.008189904980934165,0.01067401149758454,0.016671390610600217,0.025895183605092503,-0.003103684646554386,0.03461504355488469,-0.07386579667917069,0.06522190792124265,0.013870296064462748,0.04902315025692173,0.021446245261800653,0.04761951444847277,0.065033933380713,0.07887682629776743,0.05226971955262244,0.00683609632024352,0.0039044492104419746,0.015777100182381928,-0.005935754354160776,0.01306882956931155,0.016745607117351718,0.018597341659707386
1997-10-31,0.006894769077229064,0.01313110480179342,0.016414140708919098,-0.0965067010913545,0.00915817488113708,-0.0822268335001161,0.05169235683556214,-0.008970684825798804,0.00960597094157166,-0.08387672988929383,-0.18433991756915818,-0.03820607932490047,-0.049946230676210214,-0.03804336380214532,0.5262340001005165,-0.02057412009974193,-0.018675411721256793,-0.05201675380873557,0.055203793036169645,-0.02163367597553366,-0.03991064571683113,-0.05856573273967766
1997-11-30,-0.0007052836799126992,0.001220528160342094,-0.019435199784005815,0.0232242499197838,0.018957999235442783,-0.03129929459305731,-0.0008360091775945142,-0.10891385964535855,0.0015855015669236968,-0.016544897579544613,-0.04187560110710438,0.03688609859651501,-0.01138098774464185,0.011925543637166712,-0.1832000025394351,0.014610848219987434,0.008433091698528405,0.0012050215573240729,0.011689793480206694,0.01982996225635003,0.027153585852822522,0.023464825706932698
1997-12-31,0.0042427394581963755,0.005641797386687649,-0.007854066373771318,0.021923467533146997,0.028399614455221538,-0.015467157955876963,-0.07994667046956862,-0.10081700891112072,0.007835822020367993,0.0033637383399440675,0.016713194030056115,0.013835325683278134,0.01107868527650676,0.014886742174331613,-0.11341133884577417,0.012520876099204326,0.011834891936551996,0.02365739399069163,-0.021688641893423125,-0.006537085251206273,-0.011767292262042778,-0.007321191506449327
1998-01-31,0.005708826183817516,0.01100829306356698,0.005486179596481111,-0.0019186808837568297,0.0127305094585946,0.04288779103778567,0.021353406382948605,-0.041092950963020285,0.005831255607428789,0.0363113755269956,-0.08668563761618357,0.0023045785268458897,-0.020833723187609614,-0.015015158940307475,-0.5940107412325889,0.05658366085426997,0.04243401700095022,0.04136332913565099,0.011474301134689224,0.06526475438463941,0.074117435683111,0.06790791600487056
1998-02-28,-0.0018689343221243698,-0.006961537994348998,0.004099948470258265,0.02109135116934232,-0.01867219798709541,-0.010519180949845677,-0.010307300241849653,-0.12610517897200024,-0.004301588698881011,0.05790557653609128,0.09479283589292663,0.06332841404800876,0.06629474540896099,-0.02601890298220752,-0.2530141009028638,0.03154617447411194,0.023509863310355747,0.062457014542405404,-0.014861830227108658,0.03495639515061767,0.04548882239786997,0.05803867720080074
1998-03-31,0.00027294569948870754,-0.0012261645864593113,-0.013907810175293928,0.017661499026592618,-0.0004334860538434968,0.007742110399705481,-0.04787176141259261,-0.019096781823278734,-0.0009502830814477892,0.0271824506912532,0.035316238686487325,0.04399430259041475,0.03525932561693611,0.01117958666161296,0.5742018219897645,-0.022887585560367043,-0.023244265550998337,0.003672588768383319,-0.04739375826003106,-0.029835074104634842,-0.03134442205963576,-0.018013193402629808
1998-04-30,0.0014511265030428952,0.00025158536685459653,0.011679030966698863,-0.0006624774447434372,-0.009791711383567877,0.003383733637029952,-0.04311827513272822,-0.04092501356490868,0.0020386439267505467,0.0023611058459697054,-0.017141075696659087,0.005044317154340421,0.0004598991943479567,-0.0443635013016388,0.061041460614374855,-0.0089885515701814,-0.014266944361118208,-0.0007266082185379318,0.026717575570849673,-0.003093504036946468,0.0007807678079631052,-0.006391088149782888
1998-05-31,0.0026332065952839444,0.006345426628805379,-0.0016452899347375815,-0.033934027860114735,0.01821006175851321,-0.0656928267099187,-0.056174469862110055,-0.06235316584942645,0.008089841832327426,-0.010384007420449542,-0.15495702465583563,-0.02726982361648743,-0.06030289704865112,-0.01649398263643436,0.10263790303493832,0.0033664869937335157,-0.0008281294608515899,-0.02147041167727631,0.037356075375420725,-0.00019328907839934965,-0.012716722268646476,-0.01539849938644728
1998-06-30,0.0005857797149878066,0.007285050418105535,-0.0026930606689992828,-0.029794728795246025,0.005200922277510653,0.01155937625498047,0.022236537835147424,-0.13304895983261242,0.0026994934521821145,-5.7466703188115316e-05,-0.11727735562793733,0.031010013198751494,-0.0033374380785593342,-0.013221123588728474,-0.18779132764572648,0.034193585037634526,0.02665427465881085,0.041122508157131955,-0.003939594596095117,0.03120076466017956,0.036545086804654486,0.035989798420930585
1998-07-31,0.0011051754754021594,-0.002385941600273469,-0.002644448643929411,0.0007713188705062556,0.0022053383171728785,-0.02417070740237852,-0.13520073709898936,-0.025684286392493996,-0.005258728850797142,0.0013932977749126496,0.02382614089711305,-0.01707487458242938,-0.08918408002870853,-0.0776406595718193,0.3702433395740797,-0.051390818090227164,-0.03927154546916099,-0.051282203958861176,-0.035453223095227374,-0.0565896631386441,-0.0692261140382726,-0.06349929899989927
1998-08-31,0.004840968978229969,0.022609049930768826,0.022685590940070118,-0.29941664160593845,0.01679397491580953,-0.05671205202461477,-0.05038649221024084,-0.09511905702949683,-0.0034352400356293714,-0.14217463269449837,-0.350706940662079,-0.16750796578592642,-0.22126276608943363,-0.10985466937151181,0.2613182331821354,-0.03727285384906616,-0.03510355943925607,-0.04985548273929687,0.017851941015761843,-0.04946784478763317,-0.059601126421470474,-0.07936351277145058
1998-09-30,0.007389959135576221,0.022883249389312764,0.04721094438067747,0.05666813955590183,-0.02408847090663607,0.06661395992008015,0.04196476616807451,0.17084125233264924,0.028239341066672335,-0.03500699849789389,0.054214494160841925,0.059147805002262965,0.0692436434870164,0.04676162183566208,0.1309205962114591,0.022694773509647378,0.027312409091959956,-0.042412863375093056,0.014943065974170507,0.016555622723428733,0.011679012202804918,-0.010300115636827215
1998-10-31,-0.004582970327583056,-0.006497823787842657,0.0258906414879628,0.049253541988603815,-0.03139128810922148,-0.02763274174377594,0.07068198747739754,-0.1281472497968706,-0.02476787275239277,0.0944475366739745,0.09572896648820331,0.07169850269017017,0.03558017982031609,-0.02847992084306021,-0.16855121354532956,0.009561459630468078,0.0040283321076616235,0.05105403627994711,-0.024760387284461456,0.025225388088795556,0.043455373420561494,0.058927112401445304
1998-11-30,0.0019732565404147195,-0.0032196123127451286,-0.017215383555184812,0.0713650456515249,0.00551841137856189,0.0011682289847065952,0.022162738536703294,-0.2716564679979079,0.015810290106207808,0.045214421877821064,0.07599695080436268,0.055735316596010526,0.046961711990868786,0.006532856113789283,0.0661001395884986,0.011588491640648561,0.008826824813224401,0.016255789311245935,-0.0062414814435702145,0.011754061502109274,0.010776015546594835,0.026015231459188513
1998-12-31,0.0005030380933026672,-0.0017789040509985105,0.016201589677393182,-0.0216095000598204,-0.01779240051016492,-0.01618224131430647,-0.07633058928448941,0.02958085375294836,-0.00047630084469056254,0.03273045656366739,-0.022159394144868266,0.056779698116709576,0.05477940511953685,-0.03336679396922811,-0.39341985642576016,0.07384614240861509,0.05642594345624926,0.07450848121922998,0.03840333875795597,0.08049515004228013,0.09541195398428266,0.08133753902835573
1999-01-31,0.0034900008055065383,0.002185507356561444,-0.012827325845578032,-0.020069502557525515,0.014758914904290169,-0.005894487408652635,-0.014091439361073235,0.048897922699406855,0.009470399249645108,-0.004595722286988996,-0.02067313547365151,0.030628483943399797,0.008936948032503222,-0.027872456760881605,-0.24825684456090777,0.03962085792453899,0.03427537559874146,0.02459427311112467,0.02438138983366927,0.041800514499182796,0.057151820095441716,0.046739270619844925
1999-02-28,-0.007566417459044895,-0.02946034439120077,-0.03627082001518735,0.009007918792486188,0.008592899718046013,0.010276842858124313,-0.07573914101283916,-0.05283578865692805,-0.025677009528561067,-0.030297165020485052,0.005372461228192511,-0.03711767492372811,-0.08928421230340625,-0.03233626546746611,0.03804429874015825,0.009245863727550131,0.007542044646633383,-0.015809451566925103,0.03667424268760107,0.017347916359464248,0.007721698400694727,-0.0058320445022644815
1999-03-31,0.0025605442879814318,-0.0003004678451152443,-0.001611748870777746,0.048379973212555515,-0.00950207410521705,-0.03873623483340762,0.08280361208970569,0.3045648068789587,0.00541807599658097,0.03556178293400306,0.11700297194935648,0.03225333025277834,0.00977356539213335,-0.018937425059979786,-0.3706921772191033,0.02420463612254533,0.015005622018592785,0.057241983857865525,-0.04736024754225111,0.01735975566196469,0.028854172204163184,0.04863588300687032
1999-04-30,0.0008277894680787847,-0.0013988261267994483,-0.0041718714555227954,0.05134177678871507,-0.011195924832233677,0.020835013963859214,-0.037710609460169964,0.10068727079373162,-7.971466593288375e-05,0.03708890513648358,0.11152762066149406,0.03639839202780781,0.08115392449515571,0.08182922485407397,0.13341931728069403,0.022744893577897128,0.01323171428862199,-0.013548775596048224,0.0829607514421899,0.02496672057188408,0.008815524345637442,-0.012197692284681313
1999-05-31,-0.008995845548106122,-0.01276831446250992,-0.02038655440606462,-0.041141499328140374,0.010921839574205753,-0.058916454221045654,-0.03364530700632838,-0.10106717725016896,-0.016623439203669262,-0.056412504085702066,-0.012298154243749866,-0.026446519643326484,0.008251228428152575,0.013865403113479124,-0.2674429410813416,0.025879965808703945,0.019155519230052515,0.007498961288212156,0.03530088461268339,0.022198112441456246,0.03082568822538389,0.013145420724297835
1999-06-30,-0.007480740596419886,-0.006046137818050779,-0.02162748652509407,0.027332400445636475,-0.006552370331847962,-0.024577518804314642,0.007893466557169836,0.12710338158082554,-0.01010831101608078,0.0332546398172823,0.10167419363537193,0.04476619325869773,0.040684904183894005,-0.02882654917818438,-0.1137854815647386,0.036698250406882946,0.015588198618836212,0.0440860970495611,0.05940916534957562,0.04921931673747332,0.05056059010789156,0.034257967099829215
